number,value,datetime_start,datetime_complete,duration,params_batch_size,params_classifier_dropout_rate,params_cnn_dropout_rate,params_cnn_out_channels,params_lr,params_lstm_dropout_rate,params_lstm_hidden_size,params_lstm_num_layers,params_scheduler_gamma,params_scheduler_step_size,user_attrs_epoch_10_train_acc,user_attrs_epoch_10_val_acc,user_attrs_epoch_10_val_loss,user_attrs_epoch_11_train_acc,user_attrs_epoch_11_val_acc,user_attrs_epoch_11_val_loss,user_attrs_epoch_12_train_acc,user_attrs_epoch_12_val_acc,user_attrs_epoch_12_val_loss,user_attrs_epoch_13_train_acc,user_attrs_epoch_13_val_acc,user_attrs_epoch_13_val_loss,user_attrs_epoch_14_train_acc,user_attrs_epoch_14_val_acc,user_attrs_epoch_14_val_loss,user_attrs_epoch_15_train_acc,user_attrs_epoch_15_val_acc,user_attrs_epoch_15_val_loss,user_attrs_epoch_1_train_acc,user_attrs_epoch_1_val_acc,user_attrs_epoch_1_val_loss,user_attrs_epoch_2_train_acc,user_attrs_epoch_2_val_acc,user_attrs_epoch_2_val_loss,user_attrs_epoch_3_train_acc,user_attrs_epoch_3_val_acc,user_attrs_epoch_3_val_loss,user_attrs_epoch_4_train_acc,user_attrs_epoch_4_val_acc,user_attrs_epoch_4_val_loss,user_attrs_epoch_5_train_acc,user_attrs_epoch_5_val_acc,user_attrs_epoch_5_val_loss,user_attrs_epoch_6_train_acc,user_attrs_epoch_6_val_acc,user_attrs_epoch_6_val_loss,user_attrs_epoch_7_train_acc,user_attrs_epoch_7_val_acc,user_attrs_epoch_7_val_loss,user_attrs_epoch_8_train_acc,user_attrs_epoch_8_val_acc,user_attrs_epoch_8_val_loss,user_attrs_epoch_9_train_acc,user_attrs_epoch_9_val_acc,user_attrs_epoch_9_val_loss,state
10,0.6011560693641619,2025-05-09 20:14:47.036609,2025-05-09 20:15:51.337017,0 days 00:01:04.300408,16,0.4146707305383037,0.05887609221569204,64,0.0007000096156921623,0.3138574029690337,64,2,0.9856591986267753,6,0.555984555984556,0.5144508670520231,1.1408235503069928,0.5907335907335908,0.5028901734104047,1.1055982798510204,0.6254826254826255,0.5317919075144508,1.2549380453335757,0.6351351351351351,0.5491329479768786,1.1536711047839567,0.694980694980695,0.5433526011560693,1.0641301525810551,0.640926640926641,0.6011560693641619,1.0120241991701844,0.30115830115830117,0.34104046242774566,1.5019643141355128,0.3416988416988417,0.42196531791907516,1.4157848289247192,0.40733590733590735,0.3699421965317919,1.399319253904971,0.4498069498069498,0.41040462427745666,1.3800376333253233,0.4498069498069498,0.3583815028901734,1.34811154059592,0.4768339768339768,0.3699421965317919,1.44575070094511,0.5347490347490348,0.5260115606936416,1.1742644999068597,0.5444015444015444,0.5086705202312138,1.2331181234017963,0.5694980694980695,0.4682080924855491,1.2204909824222498,COMPLETE
11,0.6473988439306358,2025-05-09 20:15:51.343957,2025-05-09 20:16:49.582701,0 days 00:00:58.238744,32,0.3090948004378729,0.052221105032502144,32,0.0005674864676690391,0.3966480735587845,128,2,0.8572851495139149,5,0.666023166023166,0.5838150289017341,1.0456498366904396,0.6814671814671814,0.5722543352601156,1.0584383150401142,0.6911196911196911,0.6069364161849711,1.044312520351024,0.7393822393822393,0.6473988439306358,1.0419081794044185,0.7355212355212355,0.6473988439306358,0.981558461237505,0.7664092664092664,0.630057803468208,1.1051641066983946,0.28185328185328185,0.3352601156069364,1.487518330529935,0.36486486486486486,0.3930635838150289,1.3896167491901816,0.4189189189189189,0.3988439306358382,1.3431735920768253,0.4517374517374517,0.41040462427745666,1.3114056232347653,0.5038610038610039,0.35260115606936415,1.5123062312947533,0.5308880308880309,0.45664739884393063,1.2599315515832405,0.5714285714285714,0.5260115606936416,1.1709006325357911,0.6254826254826255,0.5780346820809249,1.0750910980853041,0.6332046332046332,0.5780346820809249,1.077423162370748,COMPLETE
12,0.6705202312138728,2025-05-09 20:16:49.589337,2025-05-09 20:17:47.726333,0 days 00:00:58.136996,32,0.2985000185938243,0.05422795470218011,32,0.0003594104449862055,0.39974605818052883,128,2,0.8486511262477342,4,0.6795366795366795,0.5086705202312138,1.2071901873357034,0.6988416988416989,0.6242774566473989,1.0088268608027111,0.7374517374517374,0.6705202312138728,0.9407352279720967,0.7316602316602316,0.6011560693641619,0.9646804346514575,0.7258687258687259,0.5028901734104047,1.179841753030788,0.750965250965251,0.5664739884393064,1.0450592513029286,0.2799227799227799,0.32947976878612717,1.528792506008479,0.39575289575289574,0.3236994219653179,1.4589652381191365,0.43822393822393824,0.3872832369942196,1.3714690735574402,0.4864864864864865,0.36416184971098264,1.3759213899601401,0.5347490347490348,0.5028901734104047,1.1548457600477804,0.6138996138996139,0.4682080924855491,1.2639805919173135,0.5984555984555985,0.5028901734104047,1.1951479377774146,0.5984555984555985,0.5317919075144508,1.0921474409241207,0.6737451737451737,0.5953757225433526,1.0409346246994988,COMPLETE
13,0.47398843930635837,2025-05-09 20:17:47.733000,2025-05-09 20:18:16.142973,0 days 00:00:28.409973,32,0.2863677441219203,0.06465685271141061,32,0.0002769505886032515,0.3622570249727357,64,2,0.8147204084495878,4,,,,,,,,,,,,,,,,,,,0.24324324324324326,0.3179190751445087,1.5621469344706893,0.3223938223938224,0.3179190751445087,1.5196620039857192,0.38223938223938225,0.35260115606936415,1.4775770695912356,0.416988416988417,0.3583815028901734,1.4249604685458144,0.4247104247104247,0.3988439306358382,1.360470884797201,0.46525096525096526,0.45664739884393063,1.2963729462871663,0.5096525096525096,0.4797687861271676,1.2311311891313232,0.4864864864864865,0.4913294797687861,1.1965492571020402,0.5675675675675675,0.47398843930635837,1.2037426040351735,PRUNED
14,0.5780346820809249,2025-05-09 20:18:16.148266,2025-05-09 20:19:38.606284,0 days 00:01:22.458018,32,0.3822571401594943,0.07842226857856942,64,0.0017320012920805782,0.30637100755156554,256,2,0.8747987402086613,10,0.6698841698841699,0.5606936416184971,1.164999384928301,0.6911196911196911,0.5375722543352601,1.2773324211553343,0.7316602316602316,0.5780346820809249,1.2140661653755718,0.7393822393822393,0.5780346820809249,1.1620718900523435,,,,,,,0.28957528957528955,0.37572254335260113,1.399988673325908,0.3938223938223938,0.3815028901734104,1.3855133931760844,0.4362934362934363,0.37572254335260113,1.3777148399738908,0.4922779922779923,0.4624277456647399,1.3071979807980487,0.5424710424710425,0.3872832369942196,1.3545300678021646,0.5752895752895753,0.4624277456647399,1.320699620109073,0.5656370656370656,0.5433526011560693,1.202174976726488,0.6351351351351351,0.5260115606936416,1.1896273407632905,0.6216216216216216,0.45664739884393063,1.4555117894459322,PRUNED
15,0.6473988439306358,2025-05-09 20:19:38.614281,2025-05-09 20:20:37.519132,0 days 00:00:58.904851,32,0.26660203263457816,0.05157297633813392,32,0.0002773078236452209,0.38948711094942806,128,2,0.8305913165758377,4,0.6332046332046332,0.6011560693641619,1.0454239666117409,0.722007722007722,0.6069364161849711,1.0095620513651413,0.7277992277992278,0.6473988439306358,1.0117689601947806,0.7007722007722008,0.6069364161849711,1.0239050085144925,0.7316602316602316,0.6358381502890174,0.9533736375025931,0.750965250965251,0.6184971098265896,0.9324398821144435,0.28378378378378377,0.32947976878612717,1.5466028569061632,0.3552123552123552,0.35260115606936415,1.4640103247813407,0.40733590733590735,0.36416184971098264,1.417523545336861,0.4575289575289575,0.41040462427745666,1.3192069361664656,0.5057915057915058,0.4393063583815029,1.2920754755163468,0.5212355212355212,0.48554913294797686,1.2051356689778367,0.5598455598455598,0.5260115606936416,1.1346265484142855,0.6177606177606177,0.5606936416184971,1.1350570565703286,0.6351351351351351,0.5375722543352601,1.1280905232264127,COMPLETE
16,0.3815028901734104,2025-05-09 20:20:37.526069,2025-05-09 20:21:07.737416,0 days 00:00:30.211347,32,0.31787835052980495,0.08849316467581456,64,0.0015478985132006547,0.35237812066095286,64,2,0.9508910902149434,7,,,,,,,,,,,,,,,,,,,0.2606177606177606,0.3063583815028902,1.5049402713775635,0.34942084942084944,0.3583815028901734,1.4377471828736321,0.3938223938223938,0.37572254335260113,1.4050125979274684,0.41505791505791506,0.3236994219653179,1.3836197756618434,0.444015444015444,0.3930635838150289,1.3591859561170456,0.4768339768339768,0.4277456647398844,1.3181739253115792,0.48455598455598453,0.4913294797687861,1.193954677940104,0.5501930501930502,0.3815028901734104,1.281380740548834,,,,PRUNED
17,0.32947976878612717,2025-05-09 20:21:07.742074,2025-05-09 20:21:26.310102,0 days 00:00:18.568028,16,0.42590951036588703,0.12160310375349866,32,0.0003741359328913585,0.32894746392254687,64,1,0.8510103262801415,4,,,,,,,,,,,,,,,,,,,0.25096525096525096,0.30057803468208094,1.5218764956975948,0.3474903474903475,0.3179190751445087,1.489272005985238,0.33976833976833976,0.3352601156069364,1.4644712395750719,0.3841698841698842,0.3236994219653179,1.4547443720646676,0.38223938223938225,0.3236994219653179,1.4292823344985874,0.416988416988417,0.32947976878612717,1.4246377014700389,,,,,,,,,,PRUNED
18,0.36416184971098264,2025-05-09 20:21:26.315846,2025-05-09 20:21:49.821660,0 days 00:00:23.505814,32,0.34747683419410086,0.08169593169484886,32,0.00012777369585695647,0.2888829380950322,128,2,0.7948548104082711,6,,,,,,,,,,,,,,,,,,,0.2606177606177606,0.3063583815028902,1.5793414922118876,0.35135135135135137,0.35260115606936415,1.5432127266260929,0.36293436293436293,0.3468208092485549,1.509018991034844,0.3745173745173745,0.36416184971098264,1.4730068197140116,0.3841698841698842,0.36416184971098264,1.4282917693860269,0.416988416988417,0.36416184971098264,1.3951498910870854,,,,,,,,,,PRUNED
19,0.4624277456647399,2025-05-09 20:21:49.827520,2025-05-09 20:22:41.145562,0 days 00:00:51.318042,32,0.2927576914139567,0.14833975620244189,64,0.001384459676639662,0.39608809014640245,256,2,0.8859705816602069,4,,,,,,,,,,,,,,,,,,,0.2625482625482625,0.3468208092485549,1.3977052572834698,0.39768339768339767,0.3815028901734104,1.3628348070762062,0.4092664092664093,0.4624277456647399,1.339085782194413,0.4768339768339768,0.3930635838150289,1.3580643186679464,0.5077220077220077,0.47398843930635837,1.3141602208848633,0.5019305019305019,0.4913294797687861,1.271662639055638,0.5463320463320464,0.4277456647398844,1.4010647314821365,0.5675675675675675,0.4624277456647399,1.2632231612426008,,,,PRUNED
